userid,name,editcount,registration,groups,emailable,gender,invalid,blockid,blockedby,blockedbyid,blockreason,blockedtimestamp,blockexpiry,blocknocreate,blockowntalk,blockedtimestampformatted,blockemail,blockpartial
,74.12.68.118,,,,,,,,,,,,,,,,,
,124.190.40.8,,,,,,,,,,,,,,,,,
25540.0,Visuelya,88.0,2003-10-12T12:53:54Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,128.214.107.187,,,,,,,,,,,,,,,,,
112889.0,Jonathunder,33396.0,2004-10-05T14:15:12Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
111996.0,Pharos,62543.0,2004-09-30T20:48:58Z,"['eventcoordinator', 'sysop', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
47713.0,Andris,4835.0,2004-02-29T00:24:07Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
129462.0,SteveGOLD,1547.0,2004-11-05T11:18:10Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,25094210.0,JJMC89,24812038.0,[[WP:NFCCP|non-free content policy]] violations,2025-01-25T21:52:40Z,infinite,,,"21:52, 25 January 2025",,
,210.245.31.249,,,,,,,,,,,,,,,,,
,195.157.146.246,,,,,,,,,,,,,,,,,
90192.0,Violetriga,37361.0,2004-07-31T21:22:45Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
43803.0,Tsca,870.0,2004-02-11T22:18:57Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
,64.63.246.244,,,,,,,,,,,,,,,,,
4319.0,Bdesham,6054.0,2002-09-25T23:03:21Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
56241.0,Jpkoester1,543.0,2004-06-15T02:44:06Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,24.168.23.128,,,,,,,,,,,,,,,,,
,83.27.129.81,,,,,,,,,,,,,,,,,
55284.0,Ruy Lopez,2943.0,2004-03-27T08:41:44Z,"['reviewer', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
48983.0,Kpalion,23292.0,2004-03-04T20:11:08Z,"['autoreviewer', 'extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
,130.225.29.254,,,,,,,,,,,,,,,,,
73471.0,JamesTeterenko,7398.0,2004-06-02T17:07:19Z,"['sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
,195.93.33.7,,,,,,,,,,,,,,,,,
20855.0,Warofdreams,130843.0,2003-08-29T23:00:31Z,"['autoreviewer', 'sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
33103.0,Hadal,31774.0,2003-12-04T13:32:14Z,"['sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
49236.0,Zoney,8815.0,2004-03-05T22:41:11Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,24.103.207.38,,,,,,,,,,,,,,,,,
108971.0,Mollmerx,15.0,2004-09-23T13:33:04Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
108461.0,PeterisP,295.0,2004-09-22T12:48:33Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
30200.0,Sverdrup,8989.0,2003-10-25T17:48:20Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
92137.0,Goto,128.0,2004-08-09T14:24:34Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
57338.0,Teacup,28.0,2004-04-29T03:48:42Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
26468.0,ChrisO~enwiki,43032.0,2003-10-21T23:12:08Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
5894.0,Gabbe,35228.0,2002-11-16T09:05:50Z,"['sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
82172.0,A-giau,2542.0,2004-06-26T05:03:07Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
137198.0,Mir~enwiki,140.0,2004-11-17T23:51:30Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,131.111.231.154,,,,,,,,,,,,,,,,,
47982.0,Xinoph,5039.0,2004-03-01T02:52:58Z,"['extendedconfirmed', 'reviewer', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
85484.0,Aris Katsaris,6226.0,2004-07-11T18:44:59Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,68.202.114.69,,,,,,,,,,,,,,,,,
,65.94.49.193,,,,,,,,,,,,,,,,,
201260.0,Electionworld,46563.0,2005-02-28T20:58:43Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,212.233.136.179,,,,,,,,,,,,,,,,,
14627777.0,Динамо-фан,3032.0,2011-05-22T13:29:38Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,77.134.227.100,,,,,,,,,,,,,,,,,
,95.131.40.100,,,,,,,,,,,,,,,,,
,69.86.17.138,,,,,,,,,,,,,,,,,
,161.114.142.51,,,,,,,,,,,,,,,,,
,208.11.222.136,,,,,,,,,,,,,,,,,
,82.133.46.34,,,,,,,,,,,,,,,,,
,137.165.200.34,,,,,,,,,,,,,,,,,
,151.42.110.55,,,,,,,,,,,,,,,,,
,62.219.155.196,,,,,,,,,,,,,,,,,
,195.167.169.36,,,,,,,,,,,,,,,,,
,63.226.152.68,,,,,,,,,,,,,,,,,
42636.0,Wilfried Derksen,20321.0,2004-02-13T20:52:29Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,134.84.5.86,,,,,,,,,,,,,,,,,
203786.0,Tim!,962359.0,2005-03-03T22:55:18Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
97865.0,PatrikR,2828.0,2004-08-27T23:37:58Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
1884250.0,A4,472.0,2006-07-28T17:21:15Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
10366687.0,Ukr-Trident,676.0,2009-08-19T23:50:22Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
9618947.0,AstaBOTh15,3367.0,2009-05-06T07:41:43Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
5402993.0,Auntof6,74867.0,2007-09-24T03:07:56Z,"['autoreviewer', 'extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
7098284.0,Tassedethe,1464491.0,2008-05-13T16:17:01Z,"['autoreviewer', 'sysop', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
18617032.0,Wroclaw2468,1550.0,2013-03-10T21:26:53Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
,213.240.192.212,,,,,,,,,,,,,,,,,
4246875.0,Purbo T,6489.0,2007-04-27T11:09:26Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,83.58.147.10,,,,,,,,,,,,,,,,,
124613.0,Jeltz,8511.0,2004-10-27T10:41:51Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
85527.0,Max Terry,377.0,2004-07-11T23:21:19Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,148.129.74.43,,,,,,,,,,,,,,,,,
48838.0,Sietse,658.0,2002-11-21T14:13:10Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
21916.0,Johnleemk,20755.0,2003-09-08T14:14:32Z,"['sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
117331.0,Abyssinia H,12557.0,2004-10-13T01:13:11Z,"['extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
45336.0,Wikibob,2524.0,2004-02-18T22:16:49Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,91.209.51.138,,,,,,,,,,,,,,,,,
118691.0,Rernst,267.0,2004-10-15T20:47:35Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
115882.0,Nickfraser,2017.0,2004-10-10T05:51:41Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
55582.0,Geni,38901.0,2004-03-30T14:36:04Z,"['autoreviewer', 'sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,203.210.227.225,,,,,,,,,,,,,,,,,
13051.0,Timwi,32175.0,2002-04-09T10:25:14Z,"['sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
4099.0,Stevertigo,43174.0,2002-06-13T10:01:54Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,6269486.0,Ceradon,14721381.0,You are banned as a result of [[Special:Diff/674501755|consensus at ANI]]; see instructions on appeal [[WP:UNBAN|here]],2015-08-04T10:25:23Z,infinite,,,"10:25, 4 August 2015",,
,62.21.42.61,,,,,,,,,,,,,,,,,
,213.244.195.9,,,,,,,,,,,,,,,,,
,68.23.42.218,,,,,,,,,,,,,,,,,
,80.168.225.12,,,,,,,,,,,,,,,,,
,81.157.28.201,,,,,,,,,,,,,,,,,
,65.246.160.3,,,,,,,,,,,,,,,,,
140066.0,*Kat*,5444.0,2004-11-23T06:37:31Z,"['extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,female,,,,,,,,,,,,
256198.0,Valentinian,54499.0,2005-05-03T12:40:13Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,151.201.48.187,,,,,,,,,,,,,,,,,
,70.49.105.207,,,,,,,,,,,,,,,,,
398475.0,Nixer,8222.0,2005-08-23T09:56:29Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,350623.0,Centrx,37878.0,"Banned. A long history of personal attacks, edit warring, etc., see Block log; the latest is sockpuppets used for POV pushing and block evasion, see [[Wikipedia:Requests for checkuser/Case/Nixer]] and [[WP:ANI#User_Nixer_is_using_sockpuppets_on_Axis_Power",2007-01-02T22:32:13Z,infinite,,,"22:32, 2 January 2007",,
957447.0,Joseph20202021,97257.0,2006-02-19T11:25:31Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
540061.0,Švitrigaila,3476.0,2005-10-30T18:16:33Z,"['extendedconfirmed', 'reviewer', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
270244.0,Roboto de Ajvol,16250.0,2005-05-17T13:24:00Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
7029070.0,LinkFA-Bot,12478.0,2008-05-03T17:31:26Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
6468168.0,SweetNightmares,2924.0,2008-02-18T09:28:38Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
15442464.0,2minty,635.0,2011-10-01T13:45:22Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
14672548.0,MasashiInoue,3819.0,2011-05-29T20:59:41Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
14624335.0,Sematz,2376.0,2011-05-21T20:51:15Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,10142698.0,Swarm,7274040.0,"Fix duration, intended to be indef",2020-10-22T06:42:08Z,infinite,,,"06:42, 22 October 2020",,
,66.87.25.252,,,,,,,,,,,,,,,,,
33781.0,Nickjbor,2450.0,2003-12-09T14:51:37Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
,128.189.147.85,,,,,,,,,,,,,,,,,
,65.216.160.6,,,,,,,,,,,,,,,,,
,24.90.96.148,,,,,,,,,,,,,,,,,
,65.95.236.72,,,,,,,,,,,,,,,,,
169932.0,😂,16573.0,2005-02-23T02:28:31Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
6338983.0,WikHead,106029.0,2008-02-01T14:54:35Z,"['reviewer', 'rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,58.185.104.71,,,,,,,,,,,,,,,,,
,124.19.38.60,,,,,,,,,,,,,,,,,
7960161.0,JohnnyB256,4897.0,2008-09-28T20:16:14Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,1708829.0,Thatcher,903149.0,"per private evidence, contact Arbcom",2009-12-28T03:21:19Z,infinite,,,"03:21, 28 December 2009",,
10076435.0,Full-date unlinking bot,324022.0,2009-07-09T07:17:57Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
9086.0,Julesd,15620.0,2003-03-12T22:03:43Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
9892229.0,RedBot,132316.0,2009-06-12T14:06:18Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
68432.0,Arorae,25200.0,2004-05-16T16:30:52Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,101.235.9.29,,,,,,,,,,,,,,,,,
18685638.0,Snickers2686,111918.0,2013-03-20T20:13:50Z,"['extendedconfirmed', 'rollbacker', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
32983878.0,Imrelaxed,81.0,2018-01-31T21:16:30Z,"['*', 'user', 'autoconfirmed']",,unknown,,9173141.0,DGG,2157954.0,{{checkuserblock-account}},2019-08-08T08:02:45Z,infinite,,,"08:02, 8 August 2019",,
31152058.0,Kingsif,69614.0,2017-05-22T23:39:19Z,"['autoreviewer', 'extendedconfirmed', 'patroller', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
,193.77.222.171,,,,,,,,,,,,,,,,,
11330911.0,Sergienkod,650.0,2009-12-30T23:36:36Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,9552377.0,Diannaa,10728040.0,[[WP:Copyright violations|Copyright violations]],2020-02-03T13:25:12Z,infinite,,,"13:25, 3 February 2020",,
6226883.0,Чръный человек,13401.0,2008-01-18T15:43:39Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
28056065.0,Martin m159,601.0,2016-04-10T20:24:18Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
35123679.0,Larysabilous,20.0,2018-11-12T21:56:30Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
29909681.0,KarolDz95,965.0,2016-12-17T01:23:27Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
31195639.0,Chad The Goatman,9015.0,2017-05-29T01:18:20Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
25615354.0,Yaroself,880.0,2015-06-27T08:15:17Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
16228223.0,Ehlla,20580.0,2012-02-04T12:19:10Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
11628060.0,Laurel Lodged,66338.0,2010-02-06T16:42:11Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,male,,21082785.0,L235,11656865.0,[[WP:Arbitration Committee/Procedures#Enforcement|Arbitration enforcement]]: banned by the Arbitration Committee: [[Wikipedia:Arbitration/Requests/Case/SmallCat dispute]],2023-08-23T19:36:10Z,infinite,,,"19:36, 23 August 2023",,
34989777.0,Veverve,59069.0,2018-10-26T20:52:28Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
,2601:181:4600:1708:355E:7B1D:D978:D279,,,,,,,,,,,,,,,,,
,2001:E68:60F6:BD01:1DFB:6A47:26F0:3C0F,,,,,,,,,,,,,,,,,
4571676.0,Werldwayd,343357.0,2007-06-05T18:37:59Z,"['extendedconfirmed', 'reviewer', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,11903772.0,Moneytrees,33316798.0,[[WP:Copyright violations|Copyright infringement]],2021-11-06T22:23:10Z,infinite,,,"22:23, 6 November 2021",,
,47.20.191.200,,,,,,,,,,,,,,,,,
34705915.0,Bartholomite,722.0,2018-09-21T06:14:34Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,115.132.14.71,,,,,,,,,,,,,,,,,
,98.27.17.189,,,,,,,,,,,,,,,,,
760284.0,JzG,155904.0,2006-01-06T18:03:26Z,"['abusefilter', 'autoreviewer', 'extendedconfirmed', 'extendedmover', 'patroller', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
29570454.0,TheTexasNationalist99,2331.0,2016-11-03T12:42:42Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
9976362.0,HOBOPOCC,165.0,2009-06-24T13:42:19Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
14925859.0,Yrisska,29.0,2011-07-11T15:48:58Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,female,,,,,,,,,,,,
14835104.0,Dinkenfunkle,2191.0,2011-06-25T16:35:30Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
22020000.0,Antondimak,12803.0,2014-08-02T17:59:34Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
9945971.0,Fixer88,135558.0,2009-06-20T02:11:21Z,"['autoreviewer', 'extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
43870690.0,Alexalo,5.0,2022-05-12T16:38:25Z,"['*', 'user', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
12738994.0,BGMLA,1.0,2010-07-15T23:58:06Z,"['*', 'user', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,142.150.49.115,,,,,,,,,,,,,,,,,
4261.0,Edward,94549.0,2004-01-02T17:48:04Z,"['sysop', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
,77.28.216.148,,,,,,,,,,,,,,,,,
7007500.0,Favonian,295010.0,2008-04-30T14:25:34Z,"['autoreviewer', 'sysop', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
7488570.0,Prylon,319.0,2008-07-17T00:05:16Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
341567.0,Pash,103.0,,"['*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
,98.80.207.30,,,,,,,,,,,,,,,,,
15517069.0,Iirui,16.0,2011-10-13T00:53:06Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
20305126.0,WikiMazing123,3.0,2013-12-06T19:05:33Z,"['*', 'user']",,unknown,,,,,,,,,,,,
6727432.0,OttRider,2413.0,2008-03-23T14:55:49Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
3660234.0,Kenwg,113.0,2007-02-24T18:58:46Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,24.145.10.176,,,,,,,,,,,,,,,,,
8270260.0,Marcus19771107,222.0,2008-11-08T10:45:02Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
,155.139.3.129,,,,,,,,,,,,,,,,,
21566470.0,Peon dissenter,1.0,2014-06-06T13:02:22Z,"['*', 'user', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
355791.0,Igiffin,5160.0,2005-08-19T20:58:53Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,62.244.138.99,,,,,,,,,,,,,,,,,
,85.3.239.187,,,,,,,,,,,,,,,,,
6131418.0,Ialter,1.0,2008-01-06T14:49:59Z,"['*', 'user']",,unknown,,,,,,,,,,,,
,71.142.15.58,,,,,,,,,,,,,,,,,
,201.1.172.177,,,,,,,,,,,,,,,,,
2276157.0,Sk wiki,86.0,2006-09-19T18:13:05Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
556700.0,SchfiftyThree,21248.0,2005-11-12T21:23:26Z,"['rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
,69.22.77.194,,,,,,,,,,,,,,,,,
,69.85.180.81,,,,,,,,,,,,,,,,,
,216.182.148.189,,,,,,,,,,,,,,,,,
,76.190.133.47,,,,,,,,,,,,,,,,,
6682565.0,Non-dropframe,38079.0,2008-03-17T03:18:49Z,"['extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
6163802.0,XLinkBot,720425.0,2008-01-10T17:31:45Z,"['autoreviewer', 'extendedconfirmed', 'reviewer', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
7305692.0,Math Champion,1908.0,2008-06-13T22:31:40Z,"['rollbacker', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,161.53.196.253,,,,,,,,,,,,,,,,,
,142.165.38.154,,,,,,,,,,,,,,,,,
13675427.0,Iritakamas,634.0,2010-12-25T05:32:41Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,74.235.108.132,,,,,,,,,,,,,,,,,
3554322.0,Ilyaroz,1533.0,2007-02-14T05:10:57Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,198.53.66.57,,,,,,,,,,,,,,,,,
36352.0,Alan Liefting,134250.0,2004-01-03T20:48:19Z,"['extendedconfirmed', 'filemover', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
15500327.0,Hergilfs,8115.0,2011-10-10T16:58:20Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,46.164.168.47,,,,,,,,,,,,,,,,,
,213.205.224.98,,,,,,,,,,,,,,,,,
366026.0,Codrinb,18423.0,,"['extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
6912407.0,Download,89728.0,2008-04-17T03:35:11Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,8048579.0,Smartse,1640548.0,Undisclosed paid editing in contravention of the terms of use: [[Special:Diff/813918092]],2017-12-05T22:58:26Z,infinite,,,"22:58, 5 December 2017",,
12436584.0,Kilopi,5035.0,2010-05-24T22:51:59Z,"['rollbacker', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
14216826.0,Helpful Pixie Bot,571497.0,2011-03-19T02:00:03Z,"['bot', '*', 'user', 'autoconfirmed']",,female,,,,,,,,,,,,
11969601.0,ZéroBot,704777.0,2010-03-21T16:17:24Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,108.228.117.234,,,,,,,,,,,,,,,,,
,67.212.16.183,,,,,,,,,,,,,,,,,
10440891.0,Callanecc,74912.0,2009-08-30T05:17:05Z,"['abusefilter', 'checkuser', 'suppress', 'sysop', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,46.188.14.143,,,,,,,,,,,,,,,,,
11138474.0,MAXXX-309,3085.0,2009-12-01T17:48:07Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
,178.65.54.118,,,,,,,,,,,,,,,,,
,78.22.132.22,,,,,,,,,,,,,,,,,
,121.111.125.182,,,,,,,,,,,,,,,,,
5924818.0,Thingg,71381.0,2007-12-01T02:58:27Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
853739.0,Tasc,7927.0,2006-01-29T13:08:11Z,"['*', 'user', 'autoconfirmed']",,unknown,,337006.0,J Di,973203.0,"threats, see http://en.wikipedia.org/w/index.php?title=User_talk:Tasc&diff=94326540&oldid=94325982",2006-12-14T18:23:17Z,infinite,,,"18:23, 14 December 2006",,
,65.100.91.40,,,,,,,,,,,,,,,,,
4141940.0,Jingiby,65994.0,2007-04-16T18:41:13Z,"['extendedconfirmed', 'patroller', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
2901134.0,JavierMC,6956.0,2006-11-30T23:58:28Z,"['rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,64.39.113.17,,,,,,,,,,,,,,,,,
,67.170.131.58,,,,,,,,,,,,,,,,,
,118.129.154.34,,,,,,,,,,,,,,,,,
,208.124.224.228,,,,,,,,,,,,,,,,,
,132.205.103.68,,,,,,,,,,,,,,,,,
232133.0,Ground Zero,144755.0,2005-04-08T13:07:15Z,"['sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,82.132.249.44,,,,,,,,,,,,,,,,,
,180.254.201.87,,,,,,,,,,,,,,,,,
14228234.0,Sceptic1954,1799.0,2011-03-21T00:47:28Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,5980226.0,Nick-D,415269.0,[[WP:Disruptive editing|Disruptive editing]],2015-04-10T10:22:00Z,infinite,,,"10:22, 10 April 2015",,
20155513.0,Stormmeteo,1678.0,2013-11-16T14:26:38Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
2987400.0,Echosmoke,1207.0,2006-12-10T15:33:59Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,female,,,,,,,,,,,,
,63.241.40.126,,,,,,,,,,,,,,,,,
