userid,user,pageid,revid,parentid,ns,title,timestamp,comment,size,username,top,texthidden,new
0,174.3.111.148,30583,325726002,325718479,0,Thirty Years' War,2009-11-14T01:50:49Z,/* Political consequences */,73605,174.3.111.148,,,
0,174.3.111.148,1854241,325721199,320986367,0,Torstenson War,2009-11-14T01:09:10Z,,8540,174.3.111.148,,,
0,174.3.111.148,30583,325718479,325718310,0,Thirty Years' War,2009-11-14T00:47:47Z,/* Phases */,73615,174.3.111.148,,,
0,174.3.111.148,30583,325718310,325718115,0,Thirty Years' War,2009-11-14T00:46:23Z,/* Phases */,73704,174.3.111.148,,,
0,174.3.111.148,30583,325718115,325717947,0,Thirty Years' War,2009-11-14T00:44:43Z,/* Involved states (chart) */,73708,174.3.111.148,,,
0,174.3.111.148,30583,325717947,325712310,0,Thirty Years' War,2009-11-14T00:43:20Z,/* Origins of the war */,73716,174.3.111.148,,,
0,174.3.111.148,45367947,325407044,325357466,0,Greater Poland,2009-11-12T08:56:39Z,,3378,174.3.111.148,,,
0,174.3.111.148,60628,325406162,325405933,0,Gniezno,2009-11-12T08:47:57Z,/* Historical population */,11584,174.3.111.148,,,
0,174.3.111.148,60628,325405933,324583265,0,Gniezno,2009-11-12T08:45:40Z,/* Within Prussia */,11575,174.3.111.148,,,
0,174.3.111.148,12233575,325309827,325012026,3,User talk:Duae Quartunciae,2009-11-11T20:52:20Z,/* Assume Good Faith */,20522,174.3.111.148,,,
0,174.3.111.148,2035853,325198411,325197942,0,Aluminium sulfate,2009-11-11T06:20:14Z,/* References */,8476,174.3.111.148,,,
0,174.3.111.148,2035853,325197942,323884846,0,Aluminium sulfate,2009-11-11T06:16:49Z,/* Preparation */,8444,174.3.111.148,,,
0,174.3.111.148,24819355,325118923,325057431,3,User talk:174.3.111.148,2009-11-10T21:15:36Z,/* Here */,9475,174.3.111.148,,,
0,174.3.111.148,25037659,325118831,325118663,3,User talk:174.3.111.148/sandbox,2009-11-10T21:15:05Z,,247,174.3.111.148,,,
0,174.3.111.148,25037659,325118663,0,3,User talk:174.3.111.148/sandbox,2009-11-10T21:14:10Z,[[WP:AES|←]]Created page with '== Touhou Project ==',20,174.3.111.148,,,
0,174.3.111.148,564696,325114257,325113268,4,Wikipedia:Help desk,2009-11-10T20:48:33Z,/* Section Heading Illustation */,77944,174.3.111.148,,,
0,174.3.111.148,564696,325113268,325101895,4,Wikipedia:Help desk,2009-11-10T20:43:29Z,/* Section Heading Illustation */ oops wrong link,77444,174.3.111.148,,,
0,174.3.111.148,12656,325111196,324881005,0,Godwin's law,2009-11-10T20:31:50Z,,12118,174.3.111.148,,,
0,174.3.111.148,1573552,325111112,325047990,4,Wikipedia:Wikiquette assistance,2009-11-10T20:31:20Z,/* Inflamatory Comments */,57785,174.3.111.148,,,
0,174.3.111.148,37180,325109354,318893815,3,User talk:Damian Yerrick,2009-11-10T20:21:16Z,/* Contradiction */ new section,31382,174.3.111.148,,,
0,174.3.111.148,21047502,325107115,304104132,5,"Wikipedia talk:Don't revert due solely to ""no consensus""",2009-11-10T20:08:50Z,/* Parameters Of Applicapility */ new section,7403,174.3.111.148,,,
0,174.3.111.148,21046895,325104696,325104533,4,"Wikipedia:Don't revert due solely to ""no consensus""",2009-11-10T19:56:27Z,,3338,174.3.111.148,,,
0,174.3.111.148,21046895,325104533,325104253,4,"Wikipedia:Don't revert due solely to ""no consensus""",2009-11-10T19:55:34Z,,3327,174.3.111.148,,,
0,174.3.111.148,21046895,325104253,325005198,4,"Wikipedia:Don't revert due solely to ""no consensus""",2009-11-10T19:54:10Z,,3337,174.3.111.148,,,
0,174.3.111.148,1952253,325102919,325034352,0,Touhou Project,2009-11-10T19:47:45Z,/* Reception and fanworks */,35043,174.3.111.148,,,
0,174.3.111.148,443978,325013893,324965281,3,User talk:Nifboy,2009-11-10T08:44:44Z,/* Touhou Project Romanji */ new section,56015,174.3.111.148,,,
0,174.3.111.148,5898221,325013689,324960250,3,User talk:Masem,2009-11-10T08:42:31Z,/* Rachet And Clank */,129157,174.3.111.148,,,
0,174.3.111.148,18305760,325012159,325012047,0,Mujahideen,2009-11-10T08:26:09Z,/* Other */,33466,174.3.111.148,,,
0,174.3.111.148,18305760,325012047,324450568,0,Mujahideen,2009-11-10T08:24:36Z,/* Mujahideen and Jihad in the Hadith */,33463,174.3.111.148,,,
0,174.3.111.148,1573552,325010983,325003363,4,Wikipedia:Wikiquette assistance,2009-11-10T08:11:43Z,/* Inflamatory Comments */,56666,174.3.111.148,,,
0,174.3.111.148,12233575,325010804,325008798,3,User talk:Duae Quartunciae,2009-11-10T08:09:39Z,/* Assume Good Faith */,19154,174.3.111.148,,,
0,174.3.111.148,249519,325010077,325009527,5,Wikipedia talk:Manual of Style/Tables,2009-11-10T08:01:55Z,/* Nifboy's Latest Revert */ new section,51116,174.3.111.148,,,
0,174.3.111.148,249519,325009527,324998112,5,Wikipedia talk:Manual of Style/Tables,2009-11-10T07:55:54Z,/* Positions */ new section,50522,174.3.111.148,,,
0,174.3.111.148,3741656,325001383,325000493,4,Wikipedia:Administrators' noticeboard/Edit warring,2009-11-10T06:27:31Z,/* User:Nifboy User:Gary King reported by User:174.3.111.148 (Result: No violation) */,78966,174.3.111.148,,,
0,174.3.111.148,12233575,325000833,324921698,3,User talk:Duae Quartunciae,2009-11-10T06:22:16Z,/* Assume Good Faith */ new section,18279,174.3.111.148,,,
0,174.3.111.148,21046895,325000518,304023674,4,"Wikipedia:Don't revert due solely to ""no consensus""",2009-11-10T06:19:00Z,,3315,174.3.111.148,,,
0,174.3.111.148,1573552,324999274,324976357,4,Wikipedia:Wikiquette assistance,2009-11-10T06:07:04Z,/* Inflamatory Comments */,55015,174.3.111.148,,,
0,174.3.111.148,564696,324998935,324997159,4,Wikipedia:Help desk,2009-11-10T06:03:45Z,/* Section Heading Illustation */,56902,174.3.111.148,,,
0,174.3.111.148,249519,324998112,324974713,5,Wikipedia talk:Manual of Style/Tables,2009-11-10T05:55:19Z,/* Change On Guideline */,50026,174.3.111.148,,,
0,174.3.111.148,564696,324997159,324997095,4,Wikipedia:Help desk,2009-11-10T05:45:58Z,/* Section Heading Illustation */,56558,174.3.111.148,,,
0,174.3.111.148,564696,324997095,324996475,4,Wikipedia:Help desk,2009-11-10T05:45:23Z,/* Section Heading Illustation */,56564,174.3.111.148,,,
0,174.3.111.148,20152449,324996884,324952111,3,User talk:4twenty42o,2009-11-10T05:43:28Z,/* Misunderstanding */ new section,20978,174.3.111.148,,,
0,174.3.111.148,564696,324996475,324987746,4,Wikipedia:Help desk,2009-11-10T05:39:16Z,/* Section Heading Illustation */,56547,174.3.111.148,,,
0,174.3.111.148,25028798,324969679,324969106,3,User talk:174.3.111.148/Wikipedia:When to use tables,2009-11-10T02:35:51Z,[[WP:AES|←]]Blanked the page,0,174.3.111.148,,,
0,174.3.111.148,24819355,324969514,324969168,3,User talk:174.3.111.148,2009-11-10T02:34:45Z,/* Here */,9127,174.3.111.148,,,
0,174.3.111.148,25028814,324969403,0,3,User talk:174.3.111.148/When to use tables,2009-11-10T02:34:01Z,[[WP:AES|←]]Created page with '{{style-guideline|WP:WTUT}} Tables can be useful for a variety of content presentation on Wikipedia.  This page discusses where it makes sense to use tables.  For d...',6955,174.3.111.148,,,
0,174.3.111.148,24819355,324969168,324968203,3,User talk:174.3.111.148,2009-11-10T02:32:31Z,/* Here */,9137,174.3.111.148,,,
0,174.3.111.148,25028798,324969106,0,3,User talk:174.3.111.148/Wikipedia:When to use tables,2009-11-10T02:32:04Z,[[WP:AES|←]]Created page with '{{style-guideline|WP:WTUT}} Tables can be useful for a variety of content presentation on Wikipedia.  This page discusses where it makes sense to use tables.  For d...',6955,174.3.111.148,,,
0,174.3.111.148,24819355,324968203,324543285,3,User talk:174.3.111.148,2009-11-10T02:26:07Z,/* Here */ new section,9053,174.3.111.148,,,
0,174.3.111.148,564696,324965927,324965187,4,Wikipedia:Help desk,2009-11-10T02:11:53Z,/* Section Heading Illustation */,51437,174.3.111.148,,,
0,174.3.111.148,564696,324962256,324961073,4,Wikipedia:Help desk,2009-11-10T01:47:54Z,/* Section Heading Illustation */,48081,174.3.111.148,,,
0,174.3.111.148,3252662,324961916,324961677,4,Wikipedia:Village pump (technical),2009-11-10T01:46:07Z,/* Functions */ new section,93074,174.3.111.148,,,
0,174.3.111.148,249495,324961589,324959355,4,Wikipedia:Manual of Style/Tables,2009-11-10T01:44:08Z,,6872,174.3.111.148,,,
0,174.3.111.148,564696,324961073,324960027,4,Wikipedia:Help desk,2009-11-10T01:40:48Z,/* Section Heading Illustation */ new section,47879,174.3.111.148,,,
0,174.3.111.148,249495,324959355,324959069,4,Wikipedia:Manual of Style/Tables,2009-11-10T01:30:11Z,,6862,174.3.111.148,,,
0,174.3.111.148,249495,324959069,324958833,4,Wikipedia:Manual of Style/Tables,2009-11-10T01:28:33Z,/* Visual features */,6845,174.3.111.148,,,
0,174.3.111.148,249495,324958833,324958684,4,Wikipedia:Manual of Style/Tables,2009-11-10T01:27:10Z,/* Visual features */,6155,174.3.111.148,,,
0,174.3.111.148,249495,324958684,324958517,4,Wikipedia:Manual of Style/Tables,2009-11-10T01:26:28Z,/* When tables may not be appropriate */,6280,174.3.111.148,,,
0,174.3.111.148,249495,324958517,324958406,4,Wikipedia:Manual of Style/Tables,2009-11-10T01:25:29Z,/* When tables are appropriate */,6277,174.3.111.148,,,
0,174.3.111.148,249495,324958406,324957982,4,Wikipedia:Manual of Style/Tables,2009-11-10T01:24:57Z,/* When tables are appropriate */,6514,174.3.111.148,,,
0,174.3.111.148,249495,324957982,324957659,4,Wikipedia:Manual of Style/Tables,2009-11-10T01:22:50Z,/* Simple List Table formatting (Don't do this) */,6567,174.3.111.148,,,
0,174.3.111.148,249495,324957659,324906593,4,Wikipedia:Manual of Style/Tables,2009-11-10T01:20:53Z,,6675,174.3.111.148,,,
0,174.3.111.148,249519,324957165,324941859,5,Wikipedia talk:Manual of Style/Tables,2009-11-10T01:18:15Z,/* Change On Guideline */,48387,174.3.111.148,,,
0,174.3.111.148,6177064,324955918,324953043,5,Wikipedia talk:WikiProject Video games,2009-11-10T01:12:24Z,/* Series article - table or prose? */,182171,174.3.111.148,,,
0,174.3.111.148,1573552,324955001,324797841,4,Wikipedia:Wikiquette assistance,2009-11-10T01:07:37Z,/* Inflamatory Comments */ new section,50764,174.3.111.148,,,
0,174.3.111.148,19209067,324953130,324953101,3,User talk:Black Kite,2009-11-10T00:56:51Z,/* Rationale */,9681,174.3.111.148,,,
0,174.3.111.148,19209067,324953101,324934876,3,User talk:Black Kite,2009-11-10T00:56:37Z,/* Reverts */ new section,9679,174.3.111.148,,,
0,174.3.111.148,6177064,324951932,324918984,5,Wikipedia talk:WikiProject Video games,2009-11-10T00:49:15Z,/* Series article - table or prose? */,181847,174.3.111.148,,,
0,174.3.111.148,2768029,324951473,324950318,1,Talk:Touhou Project,2009-11-10T00:46:34Z,/* Page Layout */,42618,174.3.111.148,,,
0,174.3.111.148,2768029,324950318,324919795,1,Talk:Touhou Project,2009-11-10T00:39:30Z,/* Minor Edits */,42194,174.3.111.148,,,
0,174.3.111.148,3741656,324948624,324939156,4,Wikipedia:Administrators' noticeboard/Edit warring,2009-11-10T00:29:04Z,/* User:Nifboy User:Gary King reported by User:174.3.111.148 (Result: No violation) */,76209,174.3.111.148,,,
0,174.3.111.148,3741656,324919379,324916030,4,Wikipedia:Administrators' noticeboard/Edit warring,2009-11-09T21:56:32Z,,75640,174.3.111.148,,,
0,174.3.111.148,443978,324919190,324180790,3,User talk:Nifboy,2009-11-09T21:55:29Z,/* Tables */ new section,55011,174.3.111.148,,,
0,174.3.111.148,5439531,324919142,324693753,3,User talk:Gary,2009-11-09T21:55:13Z,/* Tables */ new section,6412,174.3.111.148,,,
0,174.3.111.148,1088097,324918724,324160525,4,Wikipedia:Template index/User talk namespace,2009-11-09T21:52:52Z,/* Other */,45902,174.3.111.148,,,
0,174.3.111.148,249519,324915293,324906238,5,Wikipedia talk:Manual of Style/Tables,2009-11-09T21:33:48Z,/* Change On Guideline */,47315,174.3.111.148,,,
0,174.3.111.148,249495,324900928,324764328,4,Wikipedia:Manual of Style/Tables,2009-11-09T20:18:22Z,"[[WP:UNDO|Undid]] revision 324764328 by [[Special:Contributions/Gary King|Gary King]] ([[User talk:Gary King|talk]]) [[wp:bold]] and [[wp:Don't revert due to ""no consensus""",6652,174.3.111.148,,,
0,174.3.111.148,25023764,324888594,0,15,Category talk:Requests to move a userspace draft,2009-11-09T19:10:39Z,[[WP:AES|←]]Created page with '==Not Showing Up== Why is the template not showing up on [[User talk:174.3.111.148/Featured articles may have problems]]?  The category should be shown.~~~~',269,174.3.111.148,,,
0,174.3.111.148,25014855,324887700,324887646,4,Wikipedia:Featured articles may have problems,2009-11-09T19:05:39Z,,1698,174.3.111.148,,,
0,174.3.111.148,25014855,324887646,324785821,4,Wikipedia:Featured articles may have problems,2009-11-09T19:05:24Z,/* Requested move */,1683,174.3.111.148,,,
0,174.3.111.148,2768029,324765730,324765388,1,Talk:Touhou Project,2009-11-09T02:28:50Z,/* Page Layout */,41337,174.3.111.148,,,
0,174.3.111.148,2768029,324765388,324765107,1,Talk:Touhou Project,2009-11-09T02:26:21Z,/* Page Layout */,41340,174.3.111.148,,,
0,174.3.111.148,2768029,324765107,324765003,1,Talk:Touhou Project,2009-11-09T02:24:30Z,/* Page Layout */,41122,174.3.111.148,,,
0,174.3.111.148,2768029,324763928,324737016,1,Talk:Touhou Project,2009-11-09T02:16:36Z,/* Page Layout */,40524,174.3.111.148,,,
0,174.3.111.148,177896,324761891,324761825,0,Mad Hatter,2009-11-09T02:03:23Z,/* Mad Hatter's riddle */,9472,174.3.111.148,,,
0,174.3.111.148,177896,324761825,324761672,0,Mad Hatter,2009-11-09T02:03:00Z,/* Mad Hatter's riddle */,9471,174.3.111.148,,,
0,174.3.111.148,177896,324761672,323761234,0,Mad Hatter,2009-11-09T02:02:02Z,/* The Mad Hatter's riddle */,9470,174.3.111.148,,,
0,174.3.111.148,25014855,324759222,324754187,4,Wikipedia:Featured articles may have problems,2009-11-09T01:47:22Z,,2026,174.3.111.148,,,
0,174.3.111.148,25014855,324754187,324754072,4,Wikipedia:Featured articles may have problems,2009-11-09T01:17:47Z,,1683,174.3.111.148,,,
0,174.3.111.148,25014855,324754072,324752964,4,Wikipedia:Featured articles may have problems,2009-11-09T01:17:05Z,,1681,174.3.111.148,,,
0,174.3.111.148,25014855,324752750,324752465,4,Wikipedia:Featured articles may have problems,2009-11-09T01:08:43Z,,1563,174.3.111.148,,,
0,174.3.111.148,25014855,324752465,324749721,4,Wikipedia:Featured articles may have problems,2009-11-09T01:06:59Z,/* See also */,1393,174.3.111.148,,,
0,174.3.111.148,6516933,324751730,324750941,0,The pot calling the kettle black,2009-11-09T01:02:32Z,,10544,174.3.111.148,,,
0,174.3.111.148,6516933,324750941,322716717,0,The pot calling the kettle black,2009-11-09T00:57:25Z,,10556,174.3.111.148,,,
0,174.3.111.148,25014855,324749721,324749615,4,Wikipedia:Featured articles may have problems,2009-11-09T00:50:10Z,,1351,174.3.111.148,,,
0,174.3.111.148,25014855,324749615,324749401,4,Wikipedia:Featured articles may have problems,2009-11-09T00:49:32Z,,1358,174.3.111.148,,,
0,174.3.111.148,25014855,324749401,324749219,4,Wikipedia:Featured articles may have problems,2009-11-09T00:48:16Z,,1359,174.3.111.148,,,
0,174.3.111.148,25014855,324749219,324749126,4,Wikipedia:Featured articles may have problems,2009-11-09T00:47:22Z,,1352,174.3.111.148,,,
0,174.3.111.148,25014855,324749126,324748961,4,Wikipedia:Featured articles may have problems,2009-11-09T00:46:44Z,,1363,174.3.111.148,,,
0,174.3.111.148,25014855,324748961,324748487,4,Wikipedia:Featured articles may have problems,2009-11-09T00:45:48Z,,1373,174.3.111.148,,,
0,174.3.111.148,25014855,324748487,324745145,4,Wikipedia:Featured articles may have problems,2009-11-09T00:43:14Z,,1605,174.3.111.148,,,
0,174.3.111.148,25014855,324745145,324745052,4,Wikipedia:Featured articles may have problems,2009-11-09T00:24:00Z,,1468,174.3.111.148,,,
0,174.3.111.148,25014855,324745052,0,4,Wikipedia:Featured articles may have problems,2009-11-09T00:23:27Z,[[WP:AES|←]]Created page with '{{essay|WP:INSIGNIFICANT|WP:SIGNIFICANT}}  [[File:PaleBlueDot.jpg|200px|right|thumb|Significance is in the eye of the beholder. [[Human|Some people]] think [[Earth|...',1467,174.3.111.148,,,
0,174.3.111.148,3252662,324705112,324664198,4,Wikipedia:Village pump (technical),2009-11-08T20:28:46Z,/* User Contributions Page */ new section,48399,174.3.111.148,,,
0,174.3.111.148,3957872,324702894,323627026,3,User talk:Mets501,2009-11-08T20:16:57Z,/* Hi */ new section,66740,174.3.111.148,,,
0,174.3.111.148,449877,324700242,324147495,4,Wikipedia:Requests for comment,2009-11-08T20:01:36Z,,11585,174.3.111.148,,,
0,174.3.111.148,249495,324696496,324587452,4,Wikipedia:Manual of Style/Tables,2009-11-08T19:39:44Z,[[WP:UNDO|Undid]] revision 324587452 by [[Special:Contributions/Gary King|Gary King]] ([[User talk:Gary King|talk]]) read talk page,6652,174.3.111.148,,,
0,174.3.111.148,2768029,324695844,324695802,1,Talk:Touhou Project,2009-11-08T19:35:42Z,/* Page Layout */,39854,174.3.111.148,,,
0,174.3.111.148,2768029,324695802,324619300,1,Talk:Touhou Project,2009-11-08T19:35:26Z,/* Page Layout */,39853,174.3.111.148,,,
0,174.3.111.148,12082967,324603889,324598717,4,"Wikipedia:Requests for comment/Society, sports, and culture",2009-11-08T06:59:10Z,,16901,174.3.111.148,,,
0,174.3.111.148,2768029,324603841,324597792,1,Talk:Touhou Project,2009-11-08T06:58:28Z,/* Repeated Reverts */,39209,174.3.111.148,,,
0,174.3.111.148,2768029,324597792,324590226,1,Talk:Touhou Project,2009-11-08T05:55:08Z,/* Repeated Reverts */ new section,39213,174.3.111.148,,,
0,174.3.111.148,1598556,324594209,297675866,3,User talk:Seventh Holy Scripture,2009-11-08T05:22:42Z,/* Talk:Touhou_Project#Survey */ new section,12432,174.3.111.148,,,
0,174.3.111.148,5898221,324590603,324530397,3,User talk:Masem,2009-11-08T04:52:19Z,/* Rachet And Clank */,125353,174.3.111.148,,,
0,174.3.111.148,3690414,324590450,305392279,1,Talk:Ratchet & Clank,2009-11-08T04:51:01Z,/* Format */ new section,12899,174.3.111.148,,,
0,174.3.111.148,2768029,324590226,324590096,1,Talk:Touhou Project,2009-11-08T04:49:07Z,/* Minor Edits */,38217,174.3.111.148,,,
0,174.3.111.148,2768029,324590096,324589628,1,Talk:Touhou Project,2009-11-08T04:47:59Z,/* Page Layout */,38065,174.3.111.148,,,
0,174.3.111.148,2768029,324589628,324577249,1,Talk:Touhou Project,2009-11-08T04:44:39Z,/* Minor Edits */,37632,174.3.111.148,,,
0,174.3.111.148,84795,324588533,324588425,0,History of Ukraine,2009-11-08T04:36:40Z,/* Ukrainian */,50149,174.3.111.148,,,
0,174.3.111.148,84795,324588425,324584735,0,History of Ukraine,2009-11-08T04:35:51Z,/* Ukrainian */,50164,174.3.111.148,,,
0,174.3.111.148,41138979,324585529,324585505,0,Ukrainian People's Republic,2009-11-08T04:15:52Z,/* Maps */,13705,174.3.111.148,,,
0,174.3.111.148,41138979,324585505,324585427,0,Ukrainian People's Republic,2009-11-08T04:15:39Z,/* Maps */,13703,174.3.111.148,,,
0,174.3.111.148,41138979,324585427,324585357,0,Ukrainian People's Republic,2009-11-08T04:14:59Z,/* Maps */,13712,174.3.111.148,,,
0,174.3.111.148,41138979,324585357,323094406,0,Ukrainian People's Republic,2009-11-08T04:14:26Z,/* Maps of the Ukrainian People's Republic */,13729,174.3.111.148,,,
0,174.3.111.148,84795,324584735,324584675,0,History of Ukraine,2009-11-08T04:09:44Z,/* Galicia and Volhynia under Polish rule */,50211,174.3.111.148,,,
0,174.3.111.148,84795,324584675,324580478,0,History of Ukraine,2009-11-08T04:09:20Z,/* Galicia and Volhynia under Polish rule */,50212,174.3.111.148,,,
0,174.3.111.148,380909,324582928,324581637,0,Treaty of Riga,2009-11-08T03:58:04Z,/* Reactions */ what is the UPR?,12070,174.3.111.148,,,
0,174.3.111.148,380909,324581637,324581542,0,Treaty of Riga,2009-11-08T03:48:09Z,/* Notes and references */,12063,174.3.111.148,,,
0,174.3.111.148,380909,324581542,324581459,0,Treaty of Riga,2009-11-08T03:47:35Z,/* External links */,12064,174.3.111.148,,,
0,174.3.111.148,380909,324581459,323539843,0,Treaty of Riga,2009-11-08T03:46:59Z,,12063,174.3.111.148,,,
0,174.3.111.148,3252662,324580791,324572350,4,Wikipedia:Village pump (technical),2009-11-08T03:41:31Z,/* Contributions */ new section,43541,174.3.111.148,,,
0,174.3.111.148,84795,324580478,324580387,0,History of Ukraine,2009-11-08T03:38:57Z,,50220,174.3.111.148,,,
0,174.3.111.148,84795,324580387,324580025,0,History of Ukraine,2009-11-08T03:38:10Z,[[WP:UNDO|Undid]] revision 324579846 by [[Special:Contributions/174.3.111.148|174.3.111.148]] ([[User talk:174.3.111.148|talk]]),50260,174.3.111.148,,,
0,174.3.111.148,84795,324580025,324579846,0,History of Ukraine,2009-11-08T03:35:12Z,/* Galicia and Volhynia under Polish rule */,50256,174.3.111.148,,,
0,174.3.111.148,84795,324579846,324579732,0,History of Ukraine,2009-11-08T03:34:03Z,/* Soviet Ukraine */,50261,174.3.111.148,,,
0,174.3.111.148,84795,324579732,324579648,0,History of Ukraine,2009-11-08T03:33:15Z,/* Soviet Ukraine */,50271,174.3.111.148,,,
0,174.3.111.148,84795,324579648,324067772,0,History of Ukraine,2009-11-08T03:32:36Z,/* Prehistory */,50272,174.3.111.148,,,
0,174.3.111.148,9967139,324578011,324560479,0,Ratchet & Clank,2009-11-08T03:19:30Z,,24791,174.3.111.148,,,
0,174.3.111.148,6645211,324577103,324367346,4,Wikipedia:There is no deadline,2009-11-08T03:11:57Z,/* View three */,4623,174.3.111.148,,,
0,174.3.111.148,1952253,324576426,324576368,0,Touhou Project,2009-11-08T03:06:30Z,[[WP:UNDO|Undid]] revision 324564520 by [[Special:Contributions/Juhachi|Juhachi]] ([[User talk:Juhachi|talk]]),34991,174.3.111.148,,,
0,174.3.111.148,1952253,324576368,324564520,0,Touhou Project,2009-11-08T03:06:00Z,[[WP:UNDO|Undid]] revision 324563850 by [[Special:Contributions/Deadkid dk|Deadkid dk]] ([[User talk:Deadkid dk|talk]]),34988,174.3.111.148,,,
0,174.3.111.148,2768029,324576211,324575446,1,Talk:Touhou Project,2009-11-08T03:04:55Z,/* Minor Edits */ new section,36396,174.3.111.148,,,
0,174.3.111.148,2768029,324575446,324575070,1,Talk:Touhou Project,2009-11-08T02:58:55Z,/* Page Layout */,35940,174.3.111.148,,,
0,174.3.111.148,2768029,324575070,324568792,1,Talk:Touhou Project,2009-11-08T02:56:10Z,/* Page Layout */,35654,174.3.111.148,,,
0,174.3.111.148,2768029,324565457,324563684,1,Talk:Touhou Project,2009-11-08T01:49:15Z,/* Page Layout */,34777,174.3.111.148,,,
0,174.3.111.148,2768029,324562371,324560333,1,Talk:Touhou Project,2009-11-08T01:26:51Z,/* Page Layout */,34128,174.3.111.148,,,
0,174.3.111.148,1952253,324562107,324561961,0,Touhou Project,2009-11-08T01:24:48Z,/* External links */,34991,174.3.111.148,,,
0,174.3.111.148,1952253,324561961,324234850,0,Touhou Project,2009-11-08T01:23:55Z,,34999,174.3.111.148,,,
0,174.3.111.148,9967139,324560479,324560278,0,Ratchet & Clank,2009-11-08T01:14:53Z,,24792,174.3.111.148,,,
0,174.3.111.148,9967139,324560278,324560114,0,Ratchet & Clank,2009-11-08T01:13:31Z,/* Games */,24823,174.3.111.148,,,
0,174.3.111.148,9967139,324560114,324559848,0,Ratchet & Clank,2009-11-08T01:12:31Z,/* Games */,24824,174.3.111.148,,,
0,174.3.111.148,9967139,324559848,324559649,0,Ratchet & Clank,2009-11-08T01:10:44Z,/* Games */,24831,174.3.111.148,,,
0,174.3.111.148,9967139,324559649,324527682,0,Ratchet & Clank,2009-11-08T01:09:30Z,/* Games */,24839,174.3.111.148,,,
0,174.3.111.148,2768029,324559302,324557390,1,Talk:Touhou Project,2009-11-08T01:07:13Z,/* Page Layout */,33119,174.3.111.148,,,
0,174.3.111.148,2768029,324557390,324513649,1,Talk:Touhou Project,2009-11-08T00:53:44Z,/* Page Layout */,33033,174.3.111.148,,,
0,174.3.111.148,462035,324543600,324468164,3,User talk:MSGJ,2009-11-07T23:19:44Z,/* Template Protection */ new section,46394,174.3.111.148,,,
0,174.3.111.148,659757,324541627,324537704,0,Systems science,2009-11-07T23:08:09Z,[[WP:UNDO|Undid]] revision 324537704 by [[Special:Contributions/Mdd|Mdd]] ([[User talk:Mdd|talk]]),11007,174.3.111.148,,,
0,174.3.111.148,11592423,324541239,324537507,1,Talk:Systems science,2009-11-07T23:05:46Z,/* Paradigms? */,13801,174.3.111.148,,,
0,174.3.111.148,69318,324540014,322761318,1,Talk:Science,2009-11-07T22:58:05Z,/* External links */ new section,25751,174.3.111.148,,,
0,174.3.111.148,1042880,324539173,324536713,3,User talk:Mdd,2009-11-07T22:52:36Z,/* Systems science Systems Methodologies Types */,117887,174.3.111.148,,,
0,174.3.111.148,11592423,324537157,324534950,1,Talk:Systems science,2009-11-07T22:39:38Z,/* Cleanup */,12816,174.3.111.148,,,
0,174.3.111.148,659757,324536441,324441512,0,Systems science,2009-11-07T22:35:11Z,/* Systems thinking theories */ do not bold (see: [[wp:mos]]),11007,174.3.111.148,,,
0,174.3.111.148,1042880,324535721,324535379,3,User talk:Mdd,2009-11-07T22:31:09Z,/* Systems Methodologies Types */,117467,174.3.111.148,,,
0,174.3.111.148,1042880,324535379,324534039,3,User talk:Mdd,2009-11-07T22:29:19Z,,117203,174.3.111.148,,,
0,174.3.111.148,11592423,324534950,324533120,1,Talk:Systems science,2009-11-07T22:27:07Z,/* Cleanup */,12567,174.3.111.148,,,
0,174.3.111.148,1042880,324534039,324533932,3,User talk:Mdd,2009-11-07T22:22:16Z,/* Copyvio */,116768,174.3.111.148,,,
0,174.3.111.148,1042880,324533932,323740558,3,User talk:Mdd,2009-11-07T22:21:41Z,/* Changes */,116769,174.3.111.148,,,
0,174.3.111.148,11592423,324533120,324532966,1,Talk:Systems science,2009-11-07T22:17:44Z,/* Cleanup */,12141,174.3.111.148,,,
0,174.3.111.148,11592423,324532966,324244395,1,Talk:Systems science,2009-11-07T22:16:46Z,/* Cleanup */,12134,174.3.111.148,,,
0,174.3.111.148,5898221,324530397,324530335,3,User talk:Masem,2009-11-07T22:02:01Z,/* Rachet And Clank */,125096,174.3.111.148,,,
0,174.3.111.148,5898221,324530335,324174709,3,User talk:Masem,2009-11-07T22:01:39Z,/* Rachet And Clank */ new section,125080,174.3.111.148,,,
0,174.3.111.148,16283969,324529413,324529329,4,Wikipedia:Sandbox,2009-11-07T21:56:02Z,,33890,174.3.111.148,,,
0,174.3.111.148,12220235,324528257,318779330,10,Template:Harmonix games,2009-11-07T21:49:00Z,,1588,174.3.111.148,,,
0,174.3.111.148,9967139,324527682,324451078,0,Ratchet & Clank,2009-11-07T21:45:28Z,/* In other media */,24851,174.3.111.148,,,
0,174.3.111.148,1353308,324527376,324520877,0,Ratchet & Clank (2002 video game),2009-11-07T21:43:41Z,,26091,174.3.111.148,,,
0,174.3.111.148,10164126,324526350,324176826,1,Talk:Guitar Hero,2009-11-07T21:37:51Z,/* Change Required */ new section,13056,174.3.111.148,,,
0,174.3.111.148,8331715,324520437,302225810,11,Template talk:Ratchet & Clank series,2009-11-07T21:00:48Z,/* Change */ new section,4464,174.3.111.148,,,
